temperature,humidity,smoke,temp_max,temp_min,pressure,clouds_all,wind_speed,wind_deg,wind_gust,temp_local,fire_risk
56.18101782710438,18.513292883861965,523.4113674718119,59.544532798148865,53.32103843568641,978.7271040554884,0.648256954077822,0.7759890945777492,259.29645262106243,22.83945028506737,22.41844910800191,0
142.60714596148742,54.190094737835814,493.95759814399963,146.59055294744428,138.57998431498748,994.6871318750043,0.17238636210516622,3.7354505646225866,247.421881588726,13.13401204548745,19.974725773884195,1
109.79909127171076,87.29458358764083,1812.5091610420734,111.05143076567326,105.99828662275996,1070.9094786404362,0.8723945633548149,16.62491610179885,34.471511518808754,18.12275679590211,10.569234750171603,1
89.79877262955549,73.22248864095612,499.0923996990122,92.92314312759048,89.02927310608662,968.0008772119784,0.6131162390692415,15.335367126766714,332.126065766088,10.901207449314695,36.436000206089275,0
23.40279606636548,80.65611478614497,543.8994522572619,26.261525982084223,22.656548717658108,1073.9299369624343,0.15720388355695425,7.012853829142937,204.64999277645506,15.750864438560955,28.597449630517733,0
23.399178050430397,65.87833667107174,1518.7965248359274,27.56332993437175,22.05830621170583,917.6268861953383,0.9623380574812068,7.53621255548425,130.94118760884632,8.514398435527967,51.94205953944022,0
8.71254182522992,69.22765645178525,899.47968490108,13.242977127636223,6.9071681935247335,1055.3596874417262,0.5183654633353206,10.671088671071589,272.3538900583104,7.528975494636134,1.9265748289234952,0
129.92642186624028,84.91956515653193,1553.4211139103625,129.9872057236272,127.88414395919786,1069.5095266109472,0.072898451871655,0.004820093702690986,92.65156502458825,14.455744654237842,38.63207565330758,1
90.16725176148132,24.966800885918595,130.7323151287705,93.53735135677529,86.7687656773146,936.3635305674677,0.6268329044150672,4.824886720760557,249.66354133667534,12.45324185459951,45.776932710693664,0
106.21088666940682,48.942496364314046,975.1423873467686,106.47006566500546,105.92748450857763,986.06930647444,0.2531989070128102,4.164636172164289,14.296034726009,14.488409228749527,45.56919415129842,1
3.087674144370367,22.120944181960223,67.22720036656527,5.831967469757147,2.914310623240035,933.0999549327312,0.8036934518773025,5.009658934995269,302.1868935393379,7.166514532175575,53.164438025731506,0
145.48647782429916,98.7668007996647,125.30640691070904,146.92464146951755,143.5269250095796,1041.3208257988435,0.8178220735661906,16.118116850668827,161.34150492767466,9.173945795424881,43.74202456976965,1
124.86639612006326,94.40593396866133,1812.874906688822,126.40027911767396,121.38057765937336,1007.0695536123313,0.9789473558546619,5.593477130928863,229.209449168859,2.0974490157227326,55.66860369886178,1
31.850866601741423,3.94268113685059,278.49074223519034,33.615659119003205,30.88368988695901,1027.0646693416643,0.5018695310245037,3.830426441002963,79.64561513040611,1.306909306805143,19.959395989253487,0
27.273745081065094,70.55751725156884,1064.8413645504343,30.380207326313144,24.066222674783837,939.2973933912423,0.45495687972773713,10.085269215860631,243.74653655704125,6.3364282418254065,30.192565005092582,0
27.51067647801507,92.52483174156659,822.1912052014131,29.180926306358916,26.211535788313576,942.3491724104839,0.7534756054464806,17.31290072745464,278.00649932157955,1.856171483263644,0.8447797969734405,0
45.63633644393066,18.057534512733355,694.6866525176854,49.29983169688206,41.205905899863076,908.2994651019812,0.13247065634192656,4.8269940767499975,170.35674727838355,2.5943677158685174,0.41745523819747277,0
78.71346474483568,56.79452305526295,1799.6666913745448,80.73610167270502,74.2350150235026,964.413507039146,0.5469155137931242,1.5707248558559739,222.38169266224594,20.323210134848427,14.407597227091193,1
64.79175279631737,91.54882975880419,43.646793550979,65.13351879786717,63.305316774910736,1011.948932266735,0.5462476001308509,7.128094716993294,164.2773325760635,0.9718424254172325,6.048431828345116,0
43.684371029706284,3.394597858579884,1327.579372351178,47.60317024212682,42.53440225989008,1071.5869827994657,0.08947312281038722,14.953036491299557,321.87289293282436,16.47356984836857,15.612682076145216,1
91.77793420835692,69.742026724684,1926.7888684271009,93.20672583132045,89.72141434802577,1033.385489491736,0.41798408550691357,11.013810893895892,179.2329049851549,6.813943720385013,10.622597671703844,1
20.924079097806274,29.734900737255078,1120.336366923684,23.08791349580259,19.72142117190553,987.0792646799503,0.853284798567202,16.33586739148695,303.0511352503748,21.78864201770316,1.7112014903188943,0
43.82169728028272,92.43961953765304,1873.6449240661836,47.24891669639223,40.4597780638242,1090.6240228788276,0.8561536219946603,19.19184295218468,288.4867409772895,12.12480711443749,54.558248784362966,1
54.95427649405376,97.10582451653677,104.51575857204753,56.61655727979732,50.82395307131233,1043.8490401151664,0.099237664919681,15.85324953503234,147.78173568540836,7.6394114831956434,0.4933878833334915,0
68.41049763255539,94.42664891134339,837.5866381483228,68.69342591328896,65.0450369779993,1086.03304057251,0.09072088274783086,12.076061576875068,82.83041706869102,12.940973392235863,44.16492866022512,0
117.77639420895204,47.42142166574638,520.3155819241023,119.64599944401611,113.65464197270529,1005.5175946544332,0.2626954770019353,9.86683176104761,146.18956772151756,9.54895047613172,9.12887321517099,1
